date,listing_id_encod,listing_id,reviewer_id,reviewer_name,comments,host_id,host_name,host_description,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,last_review,reviews_per_month,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2016-10-18,455,12511760,39526754,Laura,The host canceled this reservation 31 days before arrival. This is an automated posting.,67759750,Kamilla,"Nice apartment in Stockholm 3 room and kitchen, bright, open and located a few steps from the lake Mälaren and the natural tight around the corner, close to the subway (10 minutes to Stockholm City). Several grocery stores around but also some bistros! Free Wifi.<br /><br /><b>The space</b><br />Large and spacious kitchen with seating for 6 persons, livingroom with television and wireless networks, there are 4 beds! Balcony with sun from noon 14-19!<br /><br /><b>Guest access</b><br />All parts of the accommodation will be available!",Hägersten-Liljeholmens,59.30449,17.96172,Entire home/apt,1000.0,34,2022-08-04,0.41,2,4.7,4.67,4.8,4.83,4.83,4.48,4.41
2017-11-21,455,12511760,56289026,Diane,The host canceled this reservation 41 days before arrival. This is an automated posting.,67759750,Kamilla,"Nice apartment in Stockholm 3 room and kitchen, bright, open and located a few steps from the lake Mälaren and the natural tight around the corner, close to the subway (10 minutes to Stockholm City). Several grocery stores around but also some bistros! Free Wifi.<br /><br /><b>The space</b><br />Large and spacious kitchen with seating for 6 persons, livingroom with television and wireless networks, there are 4 beds! Balcony with sun from noon 14-19!<br /><br /><b>Guest access</b><br />All parts of the accommodation will be available!",Hägersten-Liljeholmens,59.30449,17.96172,Entire home/apt,1000.0,34,2022-08-04,0.41,2,4.7,4.67,4.8,4.83,4.83,4.48,4.41
2018-01-31,455,12511760,20069537,Tatjana,The host canceled this reservation 13 days before arrival. This is an automated posting.,67759750,Kamilla,"Nice apartment in Stockholm 3 room and kitchen, bright, open and located a few steps from the lake Mälaren and the natural tight around the corner, close to the subway (10 minutes to Stockholm City). Several grocery stores around but also some bistros! Free Wifi.<br /><br /><b>The space</b><br />Large and spacious kitchen with seating for 6 persons, livingroom with television and wireless networks, there are 4 beds! Balcony with sun from noon 14-19!<br /><br /><b>Guest access</b><br />All parts of the accommodation will be available!",Hägersten-Liljeholmens,59.30449,17.96172,Entire home/apt,1000.0,34,2022-08-04,0.41,2,4.7,4.67,4.8,4.83,4.83,4.48,4.41
2018-08-07,455,12511760,207605790,Zhiqiang,The host canceled this reservation 14 days before arrival. This is an automated posting.,67759750,Kamilla,"Nice apartment in Stockholm 3 room and kitchen, bright, open and located a few steps from the lake Mälaren and the natural tight around the corner, close to the subway (10 minutes to Stockholm City). Several grocery stores around but also some bistros! Free Wifi.<br /><br /><b>The space</b><br />Large and spacious kitchen with seating for 6 persons, livingroom with television and wireless networks, there are 4 beds! Balcony with sun from noon 14-19!<br /><br /><b>Guest access</b><br />All parts of the accommodation will be available!",Hägersten-Liljeholmens,59.30449,17.96172,Entire home/apt,1000.0,34,2022-08-04,0.41,2,4.7,4.67,4.8,4.83,4.83,4.48,4.41
2016-05-07,459,12645034,18888407,Ercan,The host canceled this reservation 11 days before arrival. This is an automated posting.,68678816,Lidya,Bright large Rum in Stockholm The flat is lokated aproxmetly 15 minutes from central Stockholm. Conferteble large bright rum with exclusive king size bed.,Farsta,59.25626,18.08265,Private room,550.0,17,2017-09-05,0.2,0,5.0,4.8,4.93,4.93,4.93,4.67,5.0
2016-05-08,459,12645034,31025257,Anna,The host canceled this reservation 14 days before arrival. This is an automated posting.,68678816,Lidya,Bright large Rum in Stockholm The flat is lokated aproxmetly 15 minutes from central Stockholm. Conferteble large bright rum with exclusive king size bed.,Farsta,59.25626,18.08265,Private room,550.0,17,2017-09-05,0.2,0,5.0,4.8,4.93,4.93,4.93,4.67,5.0
2017-10-12,379,9414156,14204569,Josje,The host canceled this reservation 7 days before arrival. This is an automated posting.,48810564,Oscar,"Beautiful 2-room city apartment of 60 sqm Welcome to this beautiful and cozy city apartment located in the  quiet and safe district called ""Östermalm"".  It is walking distance to almost everywhere in the city,  for example the buzzing Stureplan, shopping streets Biblioteksgatan/Hamngatan and park Djurgården. Metro and bus is almost outside the door.<br />The apartment faces the quiet street and the inner courtyard so you will not be bothered by any noise. The kitchen and bathroom is fully equipped and have washing machine/laundry machine.",Östermalms,59.34204,18.08446,Entire home/apt,6000.0,15,2018-07-04,0.22,0,4.92,4.92,4.85,4.85,4.85,4.85,4.92
2018-07-04,379,9414156,123914244,Simona,The host canceled this reservation 8 days before arrival. This is an automated posting.,48810564,Oscar,"Beautiful 2-room city apartment of 60 sqm Welcome to this beautiful and cozy city apartment located in the  quiet and safe district called ""Östermalm"".  It is walking distance to almost everywhere in the city,  for example the buzzing Stureplan, shopping streets Biblioteksgatan/Hamngatan and park Djurgården. Metro and bus is almost outside the door.<br />The apartment faces the quiet street and the inner courtyard so you will not be bothered by any noise. The kitchen and bathroom is fully equipped and have washing machine/laundry machine.",Östermalms,59.34204,18.08446,Entire home/apt,6000.0,15,2018-07-04,0.22,0,4.92,4.92,4.85,4.85,4.85,4.85,4.92
2016-08-20,463,12723397,15791536,Paco And Marie,The host canceled this reservation 2 days before arrival. This is an automated posting.,69180091,Janna,"Ljus och fräsh 2:a. Nyrenoverad och ljus 2:a.Här bor du ostört i ett lummigt område, samtidigt som du har väldigt nära till bussarna och pendeltåg, med gångra minuter till Stockholm central.<br /><br /><b>The space</b><br />Du/ ni har tillgång till lägenheten själva. Möjlighet till kök och sovplats finns. Möjlighet till fler sovplatser vid behov finns också.<br />Tvättstuga med tvättmaskin och torktumlare finns det möjlighet till.<br /><br />Tillgång till: <br /> Wifi,  television etc.<br /><br /><b>Guest access</b><br />Jag kommer att möta er vid ankomst till lägenheten. Överlämnar nycklar samt  viktigt information. Jag kommer finnas tillgänglig under din/er vistelse. Mina gäster får en vinflaska som välkomstgest.<br /><br /><b>Other things to note</b><br />Extra gäster = extra avgift",Älvsjö,59.29054,17.99953,Entire home/apt,1200.0,11,2017-06-10,0.13,0,4.7,4.7,5.0,4.9,5.0,3.9,4.2
2016-08-04,382,9583149,24159410,Chase,The host canceled this reservation the day before arrival. This is an automated posting.,3945180,Carin,"Soligt vindsrum Quiet cozy and sunny room at the top of the house facing south with views over the rooftops and greenery. At Ålstensgatan you find Nice small shops, french bakery and an Italien icecream bar. At Mälaren close by open- air bath , illuminated joggingtracks, and walk along the lake the whole way to Alvik. 35 minutes to central city, 7 minutes walk to Nockebybanan goes every 8 minutes in the morning direct to Alvik Metro station. No smoking!<br /><br /><b>The space</b><br />Litet mysigt rum högst upp på vinden, med badrummet strax intill vid den lilla vindstrappan. Utsikt över takåsarna och trädgården. <br /> Living with me and the other students at most three is like coming to your new family, you will meet other students, maybe have dinners together and generally have a good time together. Living here means trust. Noone except me has lost anything. So have a good time and feel trust!<br /><br /><b>Guest access</b><br />Vårt nyrenoverade badrum med Tvättmaskin och tork. Det stora köket. T",Bromma,59.32487,17.94416,Private room,550.0,41,2023-02-05,0.47,2,4.67,4.67,4.82,4.87,4.79,4.37,4.61
2017-12-13,382,9583149,34303123,Lucas,The host canceled this reservation 78 days before arrival. This is an automated posting.,3945180,Carin,"Soligt vindsrum Quiet cozy and sunny room at the top of the house facing south with views over the rooftops and greenery. At Ålstensgatan you find Nice small shops, french bakery and an Italien icecream bar. At Mälaren close by open- air bath , illuminated joggingtracks, and walk along the lake the whole way to Alvik. 35 minutes to central city, 7 minutes walk to Nockebybanan goes every 8 minutes in the morning direct to Alvik Metro station. No smoking!<br /><br /><b>The space</b><br />Litet mysigt rum högst upp på vinden, med badrummet strax intill vid den lilla vindstrappan. Utsikt över takåsarna och trädgården. <br /> Living with me and the other students at most three is like coming to your new family, you will meet other students, maybe have dinners together and generally have a good time together. Living here means trust. Noone except me has lost anything. So have a good time and feel trust!<br /><br /><b>Guest access</b><br />Vårt nyrenoverade badrum med Tvättmaskin och tork. Det stora köket. T",Bromma,59.32487,17.94416,Private room,550.0,41,2023-02-05,0.47,2,4.67,4.67,4.82,4.87,4.79,4.37,4.61
2017-02-19,466,12807694,18767680,James,The host canceled this reservation 81 days before arrival. This is an automated posting.,69810217,Sofia And Marre,"Great apartment Charming apartment with a seperate bedroom, perfect for two with good location. Located at Gärdet in Stockholm close to the beautiful national park, Djurgården. 5 min walk to the subway that will take you in minutes to the Central Station and Stureplan.<br /><br /><b>The space</b><br />Dishwasher, washing/drying machine, king-size bed, Playstation 4, NetFlix & HBO, WIFI, Bluetooth connectable soundbar, sunny balcony, elevator, guidebook and a map of Stockholm",Östermalms,59.3479,18.10731,Entire home/apt,1100.0,176,2023-01-30,2.1,14,4.83,4.89,4.87,4.95,4.96,4.67,4.74
2019-05-21,466,12807694,176948914,Mari,The host canceled this reservation 38 days before arrival. This is an automated posting.,69810217,Sofia And Marre,"Great apartment Charming apartment with a seperate bedroom, perfect for two with good location. Located at Gärdet in Stockholm close to the beautiful national park, Djurgården. 5 min walk to the subway that will take you in minutes to the Central Station and Stureplan.<br /><br /><b>The space</b><br />Dishwasher, washing/drying machine, king-size bed, Playstation 4, NetFlix & HBO, WIFI, Bluetooth connectable soundbar, sunny balcony, elevator, guidebook and a map of Stockholm",Östermalms,59.3479,18.10731,Entire home/apt,1100.0,176,2023-01-30,2.1,14,4.83,4.89,4.87,4.95,4.96,4.67,4.74
2018-03-19,383,9611111,118865411,Michelangelo,The host canceled this reservation 12 days before arrival. This is an automated posting.,49727779,Nils,"Nice room in well-planned apartment A newly renovated room 12 sqm. + TV and internet. The room is located near the center of Stockholm in Aspudden (14 minutes by subway.)<br />In the recreation area Vinterviken you can walk near the water. A gym and shops are nearby. The area is quiet.<br /><br /><b>Guest access</b><br />Balcony --- You have to go through my room  but it is no problem.<br /><br /><b>Other things to note</b><br />It could be some other guest in Another room ,, the appartment is well planned so the guestroom is located in each opposite corner.",Hägersten-Liljeholmens,59.30934,17.99478,Private room,329.0,55,2023-01-30,0.84,9,4.87,4.87,4.78,4.94,4.91,4.83,4.8
2016-07-07,467,12809046,33020353,Sara,The host canceled this reservation 16 days before arrival. This is an automated posting.,149673,Natalie,"Apartment in Stockholm, T-Blåsut Lovely 2-bedroom apartment in Southern Stockholm, walking distance to metro station Blåsut, Globen and Tele2 Arena. 10 min ride to city center. Sleeps 2 people in each bedroom and 2 more in the living room (couch & sofa). Sunny large balcony.",Enskede-Årsta-Vantörs,59.28802,18.09214,Entire home/apt,1000.0,5,2022-11-26,0.06,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2016-07-20,467,12809046,83086657,Raul,The host canceled this reservation the day before arrival. This is an automated posting.,149673,Natalie,"Apartment in Stockholm, T-Blåsut Lovely 2-bedroom apartment in Southern Stockholm, walking distance to metro station Blåsut, Globen and Tele2 Arena. 10 min ride to city center. Sleeps 2 people in each bedroom and 2 more in the living room (couch & sofa). Sunny large balcony.",Enskede-Årsta-Vantörs,59.28802,18.09214,Entire home/apt,1000.0,5,2022-11-26,0.06,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2017-10-11,469,12839976,84202310,Jan,The host canceled this reservation 80 days before arrival. This is an automated posting.,70110018,Hannah,"Rymlig villa nära T-bana och natur Mälarhöjden är ett naturskönt lugnt område ca 10 km från Stockholms city. Vårt hus ligger på bekvämt avstånd (ca 400 m) från centrum med matbutik och tunnelbana som tar dig in till Gamla Stan på 15 min. <br />Intill huset finns gratis parkering för två bilar, en rymlig altan samt trädgård. <br /><br /><br />I närområdet finns  naturreservat med med badstrand.<br /><br /><b>The space</b><br />Du bor bekvämt i ett modernt hus med nyrenoverat kök, flera sovrum med bekväma sängar plus extra madrasser.<br /><br /><b>Guest access</b><br />Bastu,  stor altan med grill och utemöbler samt en gigantisk studsmatta. Privat parkering utanför huset med plats för två bilar.",Hägersten-Liljeholmens,59.30345,17.95929,Entire home/apt,2500.0,13,2022-08-03,0.17,4,4.82,4.82,4.82,4.91,5.0,4.91,4.82
